Date;Région;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité
2014-05;Bourgogne;7569.0;7480.0;89.0;565.0;92.44652406417111
2014-06;Bourgogne;6027.0;5653.0;374.0;643.0;88.6255085795153
2014-07;Bourgogne;7175.0;7108.0;67.0;576.0;91.89645469893078
2014-08;Bourgogne;6738.0;6671.0;67.0;467.0;92.99955029231
2014-09;Bourgogne;7977.0;7946.0;31.0;666.0;91.61842436446013
2014-10;Bourgogne;8180.0;8095.0;85.0;939.0;88.40024706609017
2014-11;Bourgogne;7354.0;7287.0;67.0;956.0;86.88074653492521
2014-12;Bourgogne;8021.0;7924.0;97.0;661.0;91.65825340737
2015-01;Bourgogne;8051.0;7964.0;87.0;566.0;92.89301858362631
2015-02;Bourgogne;7180.0;7124.0;56.0;483.0;93.2201010668164
2015-03;Bourgogne;7864.0;7800.0;64.0;533.0;93.16666666666669
2015-04;Bourgogne;7696.0;7623.0;73.0;583.0;92.35209235209236
2015-05;Bourgogne;7407.0;7360.0;47.0;524.0;92.88043478260867
2015-06;Bourgogne;7961.0;7863.0;98.0;667.0;91.51723260841918
2015-07;Bourgogne;6951.0;6823.0;128.0;610.0;91.05965117983293
2015-08;Bourgogne;6762.0;6672.0;90.0;528.0;92.0863309352518
2015-09;Bourgogne;7711.0;7662.0;49.0;658.0;91.41216392586792
2015-10;Bourgogne;7778.0;7690.0;88.0;887.0;88.46553966189857
2015-11;Bourgogne;7224.0;7154.0;70.0;855.0;88.04864411518032
2015-12;Bourgogne;7542.0;7347.0;195.0;716.0;90.25452565673064
2016-01;Bourgogne;7767.0;7715.0;52.0;658.0;91.47116007777058
2016-02;Bourgogne;7568.0;7489.0;79.0;712.0;90.4927226599012
2016-03;Bourgogne;7385.0;7260.0;125.0;567.0;92.19008264462808
2016-04;Bourgogne;7247.0;7142.0;105.0;637.0;91.0809297115654
2016-05;Bourgogne;6900.0;6753.0;147.0;692.0;89.75270250259145
2016-06;Bourgogne;5768.0;5561.0;207.0;616.0;88.92285560151052
2016-07;Bourgogne;6715.0;6608.0;107.0;578.0;91.25302663438256
2016-08;Bourgogne;6994.0;6912.0;82.0;553.0;91.99942129629628
2016-09;Bourgogne;7643.0;7582.0;61.0;680.0;91.03139013452916
2016-10;Bourgogne;7647.0;7575.0;72.0;774.0;89.78217821782178
2016-11;Bourgogne;7170.0;7091.0;79.0;1338.0;81.1310111408828
2016-12;Bourgogne;7615.0;7519.0;96.0;864.0;88.50911025402314
2017-01;Bourgogne;7694.0;7587.0;107.0;713.0;90.60234611836036
2017-02;Bourgogne;6826.0;6763.0;63.0;562.0;91.69007836758834
2017-03;Bourgogne;7528.0;7388.0;140.0;679.0;90.80942068218732
2017-04;Bourgogne;7002.0;6943.0;59.0;502.0;92.76969609678814
2017-05;Bourgogne;7238.0;7199.0;39.0;508.0;92.9434643700514
2017-06;Bourgogne;7237.0;7184.0;53.0;790.0;89.0033407572383
2017-07;Bourgogne;6356.0;6210.0;146.0;701.0;88.71175523349436
2017-08;Bourgogne;6676.0;6578.0;98.0;541.0;91.77561568865916
2017-09;Bourgogne;6298.0;6865.0;63.0;744.0;89.16241806263656
2017-10;Bourgogne;7350.0;7295.0;55.0;760.0;89.58190541466757
2017-11;Bourgogne;7066.0;6966.0;100.0;739.0;89.39132931380993
2017-12;Bourgogne;7227.0;7094.0;133.0;668.0;90.583591767691
2018-01;Bourgogne-Franche-Comté;13942.0;13676.0;266.0;1214.0;91.12313541971336
2018-02;Bourgogne-Franche-Comté;12498.0;12367.0;131.0;897.0;92.7468262310989
2018-03;Bourgogne-Franche-Comté;13512.0;13331.0;181.0;1035.0;92.23614132473185
2018-04;Bourgogne-Franche-Comté;8100.0;7996.0;104.0;587.0;92.65882941470736
2018-05;Bourgogne-Franche-Comté;9083.0;8923.0;160.0;898.0;89.93612013896671
2018-06;Bourgogne-Franche-Comté;10401.0;10255.0;146.0;1034.0;89.91711360312043
2018-07;Bourgogne-Franche-Comté;13121.0;12965.0;156.0;1159.0;91.06054762822986
2018-08;Bourgogne-Franche-Comté;13230.0;13147.0;83.0;897.0;93.17715068076367
2018-09;Bourgogne-Franche-Comté;13056.0;12957.0;99.0;952.0;92.65262020529444
2018-10;Bourgogne-Franche-Comté;13723.0;13518.0;205.0;1104.0;91.83311140701286
2018-11;Bourgogne-Franche-Comté;13285.0;13165.0;120.0;1308.0;90.06456513482719
2018-12;Bourgogne-Franche-Comté;14487.0;14335.0;152.0;1007.0;92.9752354377398
2019-01;Bourgogne-Franche-Comté;15703.0;15565.0;138.0;952.0;93.8837134596852
2019-02;Bourgogne-Franche-Comté;14081.0;13924.0;157.0;807.0;94.2042516518242
2019-03;Bourgogne-Franche-Comté;15470.0;15361.0;109.0;903.0;94.12147646637588
2019-04;Bourgogne-Franche-Comté;14776.0;14666.0;110.0;850.0;94.20673729964685
2019-05;Bourgogne-Franche-Comté;15312.0;15214.0;98.0;809.0;94.68
2019-06;Bourgogne-Franche-Comté;14444.0;14291.0;153.0;977.0;93.1631659479761
2019-07;Bourgogne-Franche-Comté;15379.0;15157.0;222.0;1057.0;93.02766695009484
2019-08;Bourgogne-Franche-Comté;14390.0;14212.0;178.0;784.0;94.48401061304288
2019-09;Bourgogne-Franche-Comté;14900.0;14771.0;129.0;1029.0;93.03030303030305
2019-10;Bourgogne-Franche-Comté;14973.0;14510.0;463.0;1163.0;91.98819029725558
2019-11;Bourgogne-Franche-Comté;14534.0;14335.0;199.0;1332.0;90.7087593257806
2019-12;Bourgogne-Franche-Comté;5673.0;5252.0;421.0;518.0;90.14161220043572
2020-01;Bourgogne-Franche-Comté;12135.0;11848.0;287.0;879.0;92.2264150943396
2020-02;Bourgogne-Franche-Comté;14686.0;14352.0;334.0;1241.0;91.35
2020-03;Bourgogne-Franche-Comté;9140.0;9001.0;139.0;651.0;92.8
2020-04;Bourgogne-Franche-Comté;1710.0;1695.0;15.0;100.0;94.1
2020-05;Bourgogne-Franche-Comté;5344.0;5272.0;72.0;368.0;93.01972685887708
2020-06;Bourgogne-Franche-Comté;9758.0;9728.0;30.0;608.0;93.75
2020-07;Bourgogne-Franche-Comté;12108.0;12012.0;96.0;713.0;94.06426906426908
2020-08;Bourgogne-Franche-Comté;13251.0;13068.0;183.0;721.0;94.48
2020-09;Bourgogne-Franche-Comté;15163.0;15009.0;154.0;786.0;94.76314211473117
2020-10;Bourgogne-Franche-Comté;14901.0;14654.0;247.0;1195.0;91.85
2020-11;Bourgogne-Franche-Comté;10356.0;10306.0;50.0;684.0;93.36
2020-12;Bourgogne-Franche-Comté;10892.0;10794.0;98.0;689.0;93.62
2021-01;Bourgogne-Franche-Comté;11012.0;10874.0;138.0;624.0;94.26
2021-02;Bourgogne-Franche-Comté;10002.0;9822.0;180.0;612.0;93.77
2021-03;Bourgogne-Franche-Comté;10901.0;10806.0;95.0;615.0;94.31
2021-04;Bourgogne-Franche-Comté;10288.0;10182.0;106.0;603.0;94.08
2021-05;Bourgogne-Franche-Comté;10436.0;10369.0;67.0;578.0;94.43
2021-06;Bourgogne-Franche-Comté;11155.0;11045.0;110.0;616.0;94.42
2021-07;Bourgogne-Franche-Comté;9887.0;9780.0;107.0;609.0;93.77
2021-08;Bourgogne-Franche-Comté;10258.0;10165.0;93.0;498.0;95.10083620265615
2021-09;Bourgogne-Franche-Comté;14282.0;14118.0;164.0;837.0;94.07139821504462
2021-10;Bourgogne-Franche-Comté;13686.0;13534.0;152.0;1137.0;91.59893601300428
2021-11;Bourgogne-Franche-Comté;14226.0;13974.0;252.0;1226.0;91.226563618148
2021-12;Bourgogne-Franche-Comté;14908.0;14651.0;257.0;1058.0;92.77864992150708
2022-01;Bourgogne-Franche-Comté;14887.0;14762.0;169.0;744.0;94.96
2022-02;Bourgogne-Franche-Comté;14104.0;13955.0;149.0;636.0;95.44249372984594
2022-03;Bourgogne-Franche-Comté;15926.0;15725.0;201.0;785.0;95.00794912559618
2022-04;Bourgogne-Franche-Comté;15215.0;15098.0;117.0;788.0;94.7807656643264
2022-05;Bourgogne-Franche-Comté;15949.0;15797.0;152.0;869.0;94.49895549787936
2022-06;Bourgogne-Franche-Comté;15606.0;15400.0;272.0;1184.0;92.31
2022-07;Bourgogne-Franche-Comté;14128.0;13838.0;290.0;1016.0;92.65789854025148
2022-08;Bourgogne-Franche-Comté;14413.0;14248.0;165.0;790.0;94.45536215609208
2022-09;Bourgogne-Franche-Comté;15567.0;15369.0;198.0;831.0;94.5930119070857
2022-10;Bourgogne-Franche-Comté;14919.0;14706.0;213.0;1201.0;91.83326533387732
2022-11;Bourgogne-Franche-Comté;15232.0;15034.0;198.0;1051.0;93.00917919382734
2022-12;Bourgogne-Franche-Comté;15555.0;15120.0;435.0;1227.0;91.88492063492065
2023-01;Bourgogne-Franche-Comté;14707.0;14383.0;324.0;906.0;93.70089689216437
2023-02;Bourgogne-Franche-Comté;13562.0;13215.0;347.0;929.0;92.97010972379871
2023-03;Bourgogne-Franche-Comté;11684.0;11496.0;188.0;835.0;92.73660403618648
2023-04;Bourgogne-Franche-Comté;13866.0;13678.0;188.0;904.0;93.3908466150022
2023-05;Bourgogne-Franche-Comté;14481.0;14278.0;203.0;956.0;93.30438436755848
2023-06;Bourgogne-Franche-Comté;15553.0;15300.0;253.0;1048.0;93.15032679738562
2023-07;Bourgogne-Franche-Comté;13895.0;13550.0;345.0;971.0;92.8339483394834
2023-08;Bourgogne-Franche-Comté;13605.0;13394.0;211.0;789.0;94.10930267283858
2023-09;Bourgogne-Franche-Comté;14228.0;14100.0;128.0;796.0;94.354609929078
2023-10;Bourgogne-Franche-Comté;14748.0;14572.0;176.0;1429.0;90.19352182267362
2023-11;Bourgogne-Franche-Comté;14372.0;14077.0;295.0;1463.0;89.60716061660865
2023-12;Bourgogne-Franche-Comté;13997.0;13788.0;209.0;946.0;93.13896141572384
2024-01;Bourgogne-Franche-Comté;15026.0;14792.0;234.0;856.0;94.21308815575988
2024-02;Bourgogne-Franche-Comté;14390.0;14219.0;171.0;833.0;94.14164146564455
2013-01;Bretagne;8776.0;8631.0;145.0;554.0;93.58127679295562
2013-02;Bretagne;7729.0;7644.0;85.0;448.0;94.13919413919416
2013-03;Bretagne;8363.0;8208.0;155.0;924.0;88.74269005847952
2013-04;Bretagne;8371.0;8276.0;95.0;579.0;93.0038666022233
2013-05;Bretagne;7977.0;7910.0;67.0;323.0;95.9165613147914
2013-06;Bretagne;7901.0;7837.0;64.0;280.0;96.42720428735484
2013-07;Bretagne;7363.0;7299.0;64.0;483.0;93.38265515824084
2013-08;Bretagne;7479.0;7449.0;30.0;327.0;95.61014901329035
2013-09;Bretagne;8218.0;8166.0;52.0;472.0;94.21993632133236
2013-10;Bretagne;8768.0;8705.0;63.0;766.0;91.20045950603102
2013-11;Bretagne;8083.0;8014.0;69.0;713.0;91.10306962815072
2013-12;Bretagne;8576.0;8246.0;330.0;613.0;92.5660926509823
2014-01;Bretagne;8781.0;8714.0;67.0;416.0;95.22607298599954
2014-02;Bretagne;8025.0;7872.0;153.0;561.0;92.8734756097561
2014-03;Bretagne;8383.0;8337.0;46.0;209.0;97.49310303466474
2014-04;Bretagne;8114.0;8061.0;53.0;346.0;95.70772856965635
2014-05;Bretagne;8330.0;8270.0;60.0;350.0;95.76783555018136
2014-06;Bretagne;7470.0;7253.0;217.0;387.0;94.66427685095825
2014-07;Bretagne;7520.0;7485.0;35.0;298.0;96.0187040748163
2014-08;Bretagne;7406.0;7372.0;34.0;307.0;95.83559413998915
2014-09;Bretagne;7982.0;7929.0;53.0;345.0;95.64888384411654
2014-10;Bretagne;8151.0;8088.0;63.0;545.0;93.26162215628092
2014-11;Bretagne;7146.0;7087.0;59.0;517.0;92.70495273035137
2014-12;Bretagne;8116.0;8034.0;82.0;580.0;92.78068210107044
2015-01;Bretagne;8409.0;8361.0;48.0;494.0;94.09161583542638
2015-02;Bretagne;7892.0;7839.0;53.0;464.0;94.0808776629672
2015-03;Bretagne;8039.0;7972.0;67.0;390.0;95.10787757150024
2015-04;Bretagne;8141.0;8097.0;44.0;297.0;96.33197480548353
2015-05;Bretagne;7692.0;7655.0;37.0;265.0;96.53821032005226
2015-06;Bretagne;8494.0;8446.0;48.0;362.0;95.71394743073644
2015-07;Bretagne;7026.0;6986.0;40.0;275.0;96.06355568279416
2015-08;Bretagne;7050.0;6980.0;70.0;358.0;94.87106017191977
2015-09;Bretagne;8232.0;8140.0;92.0;502.0;93.83292383292384
2015-10;Bretagne;8185.0;8098.0;87.0;473.0;94.15905161768336
2015-11;Bretagne;7911.0;7832.0;79.0;647.0;91.73901940755871
2015-12;Bretagne;8447.0;8344.0;103.0;412.0;95.06232023010548
2016-01;Bretagne;7824.0;7747.0;77.0;558.0;92.79721182393185
2016-02;Bretagne;7859.0;7761.0;98.0;353.0;95.45161705965728
2016-03;Bretagne;7833.0;7726.0;107.0;439.0;94.31788765208388
2016-04;Bretagne;7836.0;7760.0;76.0;383.0;95.06443298969072
2016-05;Bretagne;7652.0;7560.0;92.0;345.0;95.43650793650794
2016-06;Bretagne;7438.0;7355.0;83.0;327.0;95.55404486743711
2016-07;Bretagne;6999.0;6969.0;30.0;393.0;94.36074042186829
2016-08;Bretagne;7212.0;7159.0;53.0;276.0;96.14471294873586
2016-09;Bretagne;8417.0;8341.0;76.0;359.0;95.6959597170603
2016-10;Bretagne;8078.0;8019.0;59.0;351.0;95.62289562289564
2016-11;Bretagne;7885.0;7763.0;122.0;950.0;87.76246296534845
2016-12;Bretagne;8343.0;8266.0;77.0;383.0;95.36656181950156
2017-01;Bretagne;8208.0;8147.0;61.0;320.0;96.07217380630908
2017-02;Bretagne;7442.0;7398.0;44.0;146.0;98.0264936469316
2017-03;Bretagne;8349.0;8265.0;84.0;224.0;97.28977616454932
2017-04;Bretagne;7378.0;7303.0;75.0;874.0;88.03231548678625
2017-05;Bretagne;8133.0;8046.0;87.0;256.0;96.81829480487198
2017-06;Bretagne;7956.0;7855.0;101.0;410.0;94.7803946530872
2017-07;Bretagne;7493.0;7456.0;37.0;278.0;96.27145922746782
2017-08;Bretagne;8191.0;8146.0;45.0;265.0;96.7468696292659
2017-09;Bretagne;9024.0;8920.0;104.0;393.0;95.59417040358744
2017-10;Bretagne;9098.0;8989.0;109.0;516.0;94.25965068416954
2017-11;Bretagne;8902.0;8807.0;95.0;569.0;93.539230157829
2017-12;Bretagne;9266.0;9167.0;99.0;524.0;94.2838442238464
2018-01;Bretagne;9697.0;9544.0;153.0;507.0;94.68776194467728
2018-02;Bretagne;8816.0;8747.0;69.0;346.0;96.0443580656225
2018-03;Bretagne;9679.0;9580.0;99.0;321.0;96.64926931106471
2018-04;Bretagne;4874.0;4775.0;99.0;491.0;89.717277486911
2018-05;Bretagne;5479.0;5349.0;130.0;246.0;95.40100953449245
2018-06;Bretagne;6910.0;6760.0;150.0;385.0;94.30473372781066
2018-07;Bretagne;8203.0;8119.0;84.0;566.0;93.02869811553148
2018-08;Bretagne;8389.0;8277.0;112.0;325.0;96.07345656638878
2018-09;Bretagne;8855.0;8762.0;93.0;338.0;96.14243323442136
2018-10;Bretagne;9650.0;9519.0;131.0;464.0;95.12553839689043
2018-11;Bretagne;9346.0;9216.0;130.0;709.0;92.30685763888889
2018-12;Bretagne;9249.0;9115.0;134.0;528.0;94.20735052111904
2019-01;Bretagne;9535.0;9448.0;87.0;349.0;96.3060965283658
2019-02;Bretagne;8980.0;8908.0;72.0;247.0;97.22721149528512
2019-03;Bretagne;9303.0;9214.0;89.0;258.0;97.19991317560236
2019-04;Bretagne;8934.0;8891.0;43.0;241.0;97.28577837595334
2019-05;Bretagne;9005.0;8918.0;87.0;267.0;97.01
2019-06;Bretagne;8726.0;8628.0;98.0;432.0;94.9913842619184
2019-07;Bretagne;8422.0;8329.0;93.0;322.0;96.132793907663
2019-08;Bretagne;7743.0;7686.0;57.0;243.0;96.84101501812532
2019-09;Bretagne;9224.0;9093.0;131.0;365.0;95.99000217344056
2019-10;Bretagne;9589.0;9035.0;554.0;469.0;94.81117271681138
2019-11;Bretagne;8719.0;8600.0;119.0;600.0;93.0195177956372
2019-12;Bretagne;3584.0;3545.0;39.0;387.0;89.07821229050279
2020-01;Bretagne;7664.0;7584.0;80.0;287.0;96.1391487679536
2020-02;Bretagne;8733.0;8580.0;153.0;405.0;95.28
2020-03;Bretagne;5306.0;5231.0;75.0;223.0;95.7
2020-04;Bretagne;1129.0;1125.0;4.0;35.0;96.9
2020-05;Bretagne;3209.0;3175.0;34.0;78.0;97.54330708661418
2020-06;Bretagne;6606.0;6563.0;43.0;180.0;97.25735182081364
2020-07;Bretagne;7353.0;7307.0;46.0;278.0;96.19542904064596
2020-08;Bretagne;7562.0;7490.0;72.0;247.0;96.7
2020-09;Bretagne;9351.0;9267.0;84.0;362.0;96.09366569547858
2020-10;Bretagne;8979.0;8771.0;208.0;664.0;92.43
2020-11;Bretagne;6937.0;6915.0;22.0;380.0;94.5
2020-12;Bretagne;8515.0;8425.0;90.0;329.0;96.09
2021-01;Bretagne;9071.0;8950.0;121.0;320.0;96.42
2021-02;Bretagne;8524.0;8409.0;115.0;309.0;96.33
2021-03;Bretagne;9739.0;9679.0;60.0;216.0;97.77
2021-04;Bretagne;5836.0;5798.0;38.0;174.0;97.0
2021-05;Bretagne;9071.0;8988.0;83.0;288.0;96.8
2021-06;Bretagne;9871.0;9747.0;124.0;368.0;96.22
2021-07;Bretagne;8202.0;8094.0;108.0;413.0;94.9
2021-08;Bretagne;8315.0;8245.0;70.0;235.0;97.1497877501516
2021-09;Bretagne;9803.0;9640.0;163.0;408.0;95.7676348547718
2021-10;Bretagne;9269.0;9127.0;142.0;528.0;94.21496658266682
2021-11;Bretagne;9090.0;8971.0;119.0;706.0;92.1301973024189
2021-12;Bretagne;9508.0;9445.0;63.0;440.0;95.3414505029116
2022-01;Bretagne;9011.0;8915.0;116.0;286.0;96.79
2022-02;Bretagne;8486.0;8423.0;63.0;244.0;97.10316989196248
2022-03;Bretagne;9969.0;9854.0;115.0;295.0;97.00629186117314
2022-04;Bretagne;8916.0;8871.0;45.0;255.0;97.1254649983091
2022-05;Bretagne;9867.0;9764.0;103.0;334.0;96.57927079065956
2022-06;Bretagne;9619.0;9488.0;151.0;486.0;94.88
2022-07;Bretagne;7647.0;7552.0;95.0;429.0;94.31938559322036
2022-08;Bretagne;8484.0;8373.0;111.0;375.0;95.52131852382658
2022-09;Bretagne;9580.0;9493.0;87.0;357.0;96.23933424628672
2022-10;Bretagne;9399.0;9313.0;86.0;560.0;93.98690003221304
2022-11;Bretagne;9165.0;9038.0;127.0;541.0;94.01416242531532
2022-12;Bretagne;9988.0;9827.0;161.0;649.0;93.39574641294392
2023-01;Bretagne;9276.0;9094.0;182.0;443.0;95.12865625687267
2023-02;Bretagne;8265.0;8212.0;53.0;259.0;96.84607890891378
2023-03;Bretagne;7043.0;6956.0;87.0;272.0;96.0897067280046
2023-04;Bretagne;8520.0;8398.0;122.0;398.0;95.26077637532748
2023-05;Bretagne;9311.0;9220.0;91.0;406.0;95.59652928416486
2023-06;Bretagne;9980.0;9876.0;104.0;422.0;95.72701498582424
2023-07;Bretagne;7958.0;7903.0;55.0;377.0;95.229659622928
2023-08;Bretagne;7738.0;7651.0;87.0;410.0;94.64122336949418
2023-09;Bretagne;9160.0;9073.0;87.0;502.0;94.46710018736913
2023-10;Bretagne;9476.0;9335.0;141.0;560.0;94.00107123727904
2023-11;Bretagne;8604.0;8371.0;233.0;1049.0;87.4686417393382
2023-12;Bretagne;9420.0;9316.0;104.0;513.0;94.49334478316874
2024-01;Bretagne;9808.0;9639.0;169.0;437.0;95.46633468202096
2024-02;Bretagne;9140.0;9011.0;129.0;411.0;95.4389080013317
2013-01;Centre;9882.0;9687.0;195.0;812.0;91.61763187777431
2013-02;Centre;8979.0;8830.0;149.0;629.0;92.87655719139298
2013-03;Centre;9633.0;9446.0;187.0;634.0;93.2881643023502
2013-04;Centre;9327.0;9241.0;86.0;561.0;93.92922843848068
2013-05;Centre;9017.0;8952.0;65.0;418.0;95.33065236818588
2013-06;Centre;9496.0;8977.0;519.0;650.0;92.75927369945416
2013-07;Centre;9512.0;9243.0;269.0;868.0;90.60910959645136
2013-08;Centre;9132.0;9047.0;85.0;519.0;94.26329169890572
2013-09;Centre;9572.0;9188.0;384.0;632.0;93.12146277753592
2013-10;Centre;9857.0;9640.0;217.0;1003.0;89.5954356846473
2013-11;Centre;8995.0;8772.0;223.0;998.0;88.62289101687186
2013-12;Centre;9737.0;9010.0;727.0;898.0;90.03329633740289
2014-01;Centre;9332.0;9283.0;49.0;537.0;94.2152321447808
2014-02;Centre;8409.0;8332.0;77.0;517.0;93.7950072011522
2014-03;Centre;8884.0;8793.0;91.0;578.0;93.42658933242352
2014-04;Centre;8955.0;8893.0;62.0;506.0;94.31013156415158
2014-05;Centre;8927.0;8847.0;80.0;580.0;93.44410534644511
2014-06;Centre;7752.0;6641.0;1111.0;577.0;91.31154946544196
2014-07;Centre;9294.0;9177.0;117.0;791.0;91.38062547673532
2014-08;Centre;8987.0;8915.0;72.0;520.0;94.1671340437465
2014-09;Centre;8935.0;8855.0;80.0;510.0;94.24054206662902
2014-10;Centre;9201.0;9085.0;116.0;736.0;91.8987341772152
2014-11;Centre;8382.0;8313.0;69.0;709.0;91.47118970287502
2014-12;Centre;9185.0;9074.0;111.0;813.0;91.04033502314304
2015-01;Centre;9084.0;8999.0;85.0;637.0;92.92143571507944
2015-02;Centre;8301.0;8178.0;123.0;655.0;91.99070677427244
2015-03;Centre;8996.0;8878.0;118.0;548.0;93.82743861230009
2015-04;Centre;8718.0;8632.0;86.0;555.0;93.57043558850788
2015-05;Centre;8341.0;8278.0;63.0;505.0;93.8994926310703
2015-06;Centre;9080.0;8984.0;96.0;812.0;90.96170970614426
2015-07;Centre;9371.0;9099.0;272.0;831.0;90.8671282558523
2015-08;Centre;9258.0;9176.0;82.0;641.0;93.01438535309504
2015-09;Centre;8935.0;8810.0;125.0;646.0;92.66742338251989
2015-10;Centre;9024.0;8941.0;83.0;867.0;90.30309808746225
2015-11;Centre;8409.0;8285.0;124.0;984.0;88.12311406155703
2015-12;Centre;9324.0;9196.0;128.0;673.0;92.68160069595476
2016-01;Centre;8966.0;8757.0;209.0;615.0;92.97704693388148
2016-02;Centre;8476.0;8326.0;150.0;624.0;92.50540475618544
2016-03;Centre;8379.0;8255.0;124.0;611.0;92.5984251968504
2016-04;Centre;8344.0;8219.0;125.0;602.0;92.67550796933934
2016-05;Centre;8106.0;7922.0;184.0;639.0;91.93385508709922
2016-06;Centre;6654.0;6476.0;178.0;752.0;88.38789376158122
2016-07;Centre;9022.0;8899.0;123.0;715.0;91.96538936959207
2016-08;Centre;9341.0;9205.0;136.0;729.0;92.08039109179794
2016-09;Centre;9025.0;8907.0;118.0;824.0;90.74884921971484
2016-10;Centre;8582.0;8507.0;75.0;636.0;92.52380392617845
2016-11;Centre;8449.0;8245.0;204.0;1291.0;84.3420254699818
2016-12;Centre;8982.0;8812.0;170.0;923.0;89.52564684521107
2017-01;Centre;9379.0;9168.0;211.0;926.0;89.89965095986038
2017-02;Centre;8322.0;8185.0;137.0;583.0;92.87721441661576
2017-03;Centre;10020.0;9904.0;116.0;602.0;93.921647819063
2017-04;Centre;8967.0;8870.0;97.0;580.0;93.46110484780158
2017-05;Centre;9298.0;9187.0;111.0;719.0;92.17372374006747
2017-06;Centre;9395.0;9212.0;183.0;948.0;89.70907511940946
2017-07;Centre;9463.0;9312.0;151.0;672.0;92.78350515463916
2017-08;Centre;9187.0;9706.0;111.0;494.0;94.91036472285184
2017-09;Centre;9401.0;9313.0;88.0;674.0;92.76280468162784
2017-10;Centre;9098.0;8989.0;109.0;516.0;94.25965068416954
2017-11;Centre;9453.0;9260.0;193.0;1212.0;86.91144708423326
2017-12;Centre;10463.0;10240.0;223.0;1094.0;89.31640625
2018-01;Centre;9453.0;9260.0;193.0;1299.0;85.9719222462203
2018-02;Centre;9898.0;9622.0;276.0;1439.0;85.0446892537934
2018-03;Centre;10615.0;10494.0;121.0;736.0;92.98646845816656
2018-04;Centre;7058.0;11196.0;205.0;565.0;94.95355484101464
2018-05;Centre;6980.0;6855.0;125.0;597.0;91.2910284463895
2018-06;Centre;8522.0;8319.0;203.0;861.0;89.65019834114678
2018-07;Centre;10580.0;10243.0;337.0;1140.0;88.870448110905
2018-08;Centre;10665.0;10530.0;135.0;1255.0;88.08167141500475
2018-09;Centre;10640.0;10495.0;145.0;1130.0;89.23296808003812
2018-10;Centre;11060.0;10957.0;103.0;1130.0;89.68695810897144
2018-11;Centre;10390.0;10174.0;216.0;1348.0;86.75054059367014
2018-12;Centre;10800.0;10629.0;171.0;1053.0;90.09314140558848
2019-01;Centre;11372.0;11206.0;166.0;937.0;91.63840799571658
2019-02;Centre;9772.0;9674.0;98.0;816.0;91.5650196402729
2019-03;Centre;10413.0;10285.0;128.0;721.0;92.9897909577054
2019-04;Centre;9962.0;9864.0;98.0;564.0;94.27765464436833
2019-05;Centre;10828.0;10736.0;92.0;559.0;94.79
2019-06;Centre;10059.0;9896.0;163.0;965.0;90.2522017614091
2019-07;Centre;11043.0;10879.0;164.0;976.0;91.02400873044743
2019-08;Centre;10791.0;10668.0;123.0;591.0;94.45789865871834
2019-09;Centre;10778.0;10674.0;104.0;623.0;94.16153702667413
2019-10;Centre;10450.0;9835.0;615.0;877.0;91.08261833606478
2019-11;Centre;9921.0;9827.0;94.0;1123.0;88.57721518987341
2019-12;Centre;4025.0;3788.0;237.0;505.0;86.65648077412783
2020-01;Centre;7991.0;7820.0;171.0;690.0;89.93744176760282
2020-02;Centre;9903.0;9617.0;286.0;792.0;91.76
2020-03;Centre;6417.0;6295.0;122.0;644.0;89.8
2020-04;Centre;1760.0;1750.0;10.0;167.0;90.5
2020-05;Centre;4289.0;4159.0;130.0;352.0;91.53642702572732
2020-06;Centre;8325.0;8176.0;149.0;671.0;91.79305283757338
2020-07;Centre;9686.0;9534.0;152.0;681.0;92.85714285714286
2020-08;Centre;10160.0;10066.0;94.0;708.0;92.97
2020-09;Centre Val-de-Loire;10774.0;10680.0;94.0;676.0;93.67041198501872
2020-10;Centre Val-de-Loire;10265.0;9995.0;270.0;897.0;91.03
2020-11;Centre Val-de-Loire;8530.0;8382.0;148.0;732.0;91.27
2020-12;Centre Val-de-Loire;8883.0;8739.0;144.0;812.0;90.71
2021-01;Centre Val-de-Loire;9562.0;9416.0;146.0;764.0;91.89
2021-02;Centre Val-de-Loire;9346.0;9138.0;208.0;950.0;89.6
2021-03;Centre Val-de-Loire;10727.0;10560.0;167.0;755.0;92.85
2021-04;Centre Val-de-Loire;7910.0;7811.0;99.0;511.0;93.46
2021-05;Centre Val-de-Loire;9821.0;9726.0;95.0;652.0;93.3
2021-06;Centre Val-de-Loire;10904.0;10792.0;112.0;714.0;93.38
2021-07;Centre Val-de-Loire;10470.0;10355.0;115.0;531.0;94.87
2021-08;Centre Val-de-Loire;10468.0;10332.0;136.0;407.0;96.0607820363918
2021-09;Centre Val-de-Loire;10809.0;10719.0;90.0;592.0;94.47709674409928
2021-10;Centre Val-de-Loire;9814.0;9602.0;212.0;995.0;89.6375755051031
2021-11;Centre Val-de-Loire;9242.0;9075.0;167.0;976.0;89.24517906336088
2021-12;Centre Val-de-Loire;10328.0;10174.0;154.0;742.0;92.70689994102614
2022-01;Centre Val-de-Loire;9927.0;9781.0;166.0;738.0;92.45
2022-02;Centre Val-de-Loire;9034.0;8896.0;138.0;730.0;91.79406474820144
2022-03;Centre Val-de-Loire;10959.0;10749.0;210.0;797.0;92.58535677737464
